receptor,ligand,affinity,rmsd_lb,status,output_file,timestamp,ID,ligand_file,akscore2_nondock,akscore2_dock,akscore2_ens,integ_score
ctla_4.pdbqt,lig_2028.pdbqt,-3.64,0,OK,output/ctla_4_lig_2028.pdbqt,2025-09-03 19:06:01,2028,ctla_4_lig_2028,0,5.0217,0,-3.64
ctla_4.pdbqt,lig_2029.pdbqt,-3.725,0,OK,output/ctla_4_lig_2029.pdbqt,2025-09-03 19:06:02,2029,ctla_4_lig_2029,0,-4.5227,-0.0002,-3.7252
ctla_4.pdbqt,lig_2030.pdbqt,-3.827,0,OK,output/ctla_4_lig_2030.pdbqt,2025-09-03 19:06:03,2030,ctla_4_lig_2030,0,0.6735,0,-3.827
ctla_4.pdbqt,lig_2031.pdbqt,-4.212,0,OK,output/ctla_4_lig_2031.pdbqt,2025-09-03 19:06:05,2031,ctla_4_lig_2031,0,-0.516,0,-4.212
ctla_4.pdbqt,lig_2032.pdbqt,-1.516,0,OK,output/ctla_4_lig_2032.pdbqt,2025-09-03 19:06:06,2032,ctla_4_lig_2032,0,-2.5767,0,-1.516
ctla_4.pdbqt,lig_2033.pdbqt,-2.836,0,OK,output/ctla_4_lig_2033.pdbqt,2025-09-03 19:06:07,2033,ctla_4_lig_2033,0,-1.9774,0,-2.836
ctla_4.pdbqt,lig_2034.pdbqt,-3.529,0,OK,output/ctla_4_lig_2034.pdbqt,2025-09-03 19:06:09,2034,ctla_4_lig_2034,0,-3.7672,0,-3.529
ctla_4.pdbqt,lig_2035.pdbqt,-3.212,0,OK,output/ctla_4_lig_2035.pdbqt,2025-09-03 19:06:10,2035,ctla_4_lig_2035,0,3.5521,0,-3.212
ctla_4.pdbqt,lig_2036.pdbqt,-2.705,0,OK,output/ctla_4_lig_2036.pdbqt,2025-09-03 19:06:11,2036,ctla_4_lig_2036,0,0.5137,0,-2.705
ctla_4.pdbqt,lig_2037.pdbqt,-3.016,0,OK,output/ctla_4_lig_2037.pdbqt,2025-09-03 19:06:12,2037,ctla_4_lig_2037,0,-2.1154,0,-3.016
ctla_4.pdbqt,lig_2038.pdbqt,-4.58,0,OK,output/ctla_4_lig_2038.pdbqt,2025-09-03 19:06:13,2038,ctla_4_lig_2038,,,,-4.58
ctla_4.pdbqt,lig_2039.pdbqt,-2.644,0,OK,output/ctla_4_lig_2039.pdbqt,2025-09-03 19:06:14,2039,ctla_4_lig_2039,0,-2.6715,0,-2.644
ctla_4.pdbqt,lig_2040.pdbqt,-3.25,0,OK,output/ctla_4_lig_2040.pdbqt,2025-09-03 19:06:14,2040,ctla_4_lig_2040,0.0086,2.4739,0.0212,-3.2288
ctla_4.pdbqt,lig_2041.pdbqt,-3.47,0,OK,output/ctla_4_lig_2041.pdbqt,2025-09-03 19:06:15,2041,ctla_4_lig_2041,0.0007,-0.6356,-0.0004,-3.4704
ctla_4.pdbqt,lig_2042.pdbqt,-3.826,0,OK,output/ctla_4_lig_2042.pdbqt,2025-09-03 19:06:16,2042,ctla_4_lig_2042,0,2.1261,0,-3.826
ctla_4.pdbqt,lig_2043.pdbqt,-3.028,0,OK,output/ctla_4_lig_2043.pdbqt,2025-09-03 19:06:17,2043,ctla_4_lig_2043,0,-1.87,0,-3.028
ctla_4.pdbqt,lig_2044.pdbqt,-3.223,0,OK,output/ctla_4_lig_2044.pdbqt,2025-09-03 19:06:18,2044,ctla_4_lig_2044,0,-5.3584,-0.0001,-3.2231
ctla_4.pdbqt,lig_2045.pdbqt,-3.175,0,OK,output/ctla_4_lig_2045.pdbqt,2025-09-03 19:06:19,2045,ctla_4_lig_2045,0,-5.1729,-0.0001,-3.1751
ctla_4.pdbqt,lig_2046.pdbqt,-3.487,0,OK,output/ctla_4_lig_2046.pdbqt,2025-09-03 19:06:19,2046,ctla_4_lig_2046,0,-7.0702,0,-3.487
ctla_4.pdbqt,lig_2047.pdbqt,-3.909,0,OK,output/ctla_4_lig_2047.pdbqt,2025-09-03 19:06:20,2047,ctla_4_lig_2047,0,-1.0502,0,-3.909
ctla_4.pdbqt,lig_2048.pdbqt,-3.903,0,OK,output/ctla_4_lig_2048.pdbqt,2025-09-03 19:06:21,2048,ctla_4_lig_2048,0,-5.0494,0,-3.903
ctla_4.pdbqt,lig_2049.pdbqt,-4.069,0,OK,output/ctla_4_lig_2049.pdbqt,2025-09-03 19:06:22,2049,ctla_4_lig_2049,0,-4.8534,0,-4.069
ctla_4.pdbqt,lig_2050.pdbqt,-3.786,0,OK,output/ctla_4_lig_2050.pdbqt,2025-09-03 19:06:23,2050,ctla_4_lig_2050,0,-2.5609,0,-3.786
ctla_4.pdbqt,lig_2051.pdbqt,-4.222,0,OK,output/ctla_4_lig_2051.pdbqt,2025-09-03 19:06:24,2051,ctla_4_lig_2051,0,-5.0646,0,-4.222
ctla_4.pdbqt,lig_2052.pdbqt,-3.788,0,OK,output/ctla_4_lig_2052.pdbqt,2025-09-03 19:06:25,2052,ctla_4_lig_2052,0,-3.982,0,-3.788
ctla_4.pdbqt,lig_2053.pdbqt,-3.794,0,OK,output/ctla_4_lig_2053.pdbqt,2025-09-03 19:06:26,2053,ctla_4_lig_2053,0,-5.0144,0,-3.794
ctla_4.pdbqt,lig_2054.pdbqt,-3.838,0,OK,output/ctla_4_lig_2054.pdbqt,2025-09-03 19:06:27,2054,ctla_4_lig_2054,0,-4.1908,0,-3.838
ctla_4.pdbqt,lig_2055.pdbqt,-4.243,0,OK,output/ctla_4_lig_2055.pdbqt,2025-09-03 19:06:28,2055,ctla_4_lig_2055,0.0222,-3.5991,-0.0799,-4.3229
ctla_4.pdbqt,lig_2056.pdbqt,-4.35,0,OK,output/ctla_4_lig_2056.pdbqt,2025-09-03 19:06:30,2056,ctla_4_lig_2056,0,-1.8076,0,-4.35
ctla_4.pdbqt,lig_2057.pdbqt,-3.986,0,OK,output/ctla_4_lig_2057.pdbqt,2025-09-03 19:06:31,2057,ctla_4_lig_2057,0,-1.7431,0,-3.986
ctla_4.pdbqt,lig_2058.pdbqt,-4.405,0,OK,output/ctla_4_lig_2058.pdbqt,2025-09-03 19:06:33,2058,ctla_4_lig_2058,0,-1.9194,0,-4.405
ctla_4.pdbqt,lig_2059.pdbqt,-4.245,0,OK,output/ctla_4_lig_2059.pdbqt,2025-09-03 19:06:35,2059,ctla_4_lig_2059,0,2.8537,0,-4.245
ctla_4.pdbqt,lig_2060.pdbqt,-3.766,0,OK,output/ctla_4_lig_2060.pdbqt,2025-09-03 19:06:36,2060,ctla_4_lig_2060,0,-2.9768,0,-3.766
ctla_4.pdbqt,lig_2061.pdbqt,-1.957,0,OK,output/ctla_4_lig_2061.pdbqt,2025-09-03 19:06:37,2061,ctla_4_lig_2061,0,0.3352,0,-1.957
ctla_4.pdbqt,lig_2062.pdbqt,-4.207,0,OK,output/ctla_4_lig_2062.pdbqt,2025-09-03 19:06:38,2062,ctla_4_lig_2062,0.001,-1.6116,-0.0017,-4.2087
ctla_4.pdbqt,lig_2063.pdbqt,-3.243,0,OK,output/ctla_4_lig_2063.pdbqt,2025-09-03 19:06:39,2063,ctla_4_lig_2063,0,2.8882,0,-3.243
ctla_4.pdbqt,lig_2064.pdbqt,-3.517,0,OK,output/ctla_4_lig_2064.pdbqt,2025-09-03 19:06:40,2064,ctla_4_lig_2064,0.0115,-4.3166,-0.0496,-3.5666
ctla_4.pdbqt,lig_2065.pdbqt,-4.025,0,OK,output/ctla_4_lig_2065.pdbqt,2025-09-03 19:06:42,2065,ctla_4_lig_2065,0,-0.4336,0,-4.025
ctla_4.pdbqt,lig_2066.pdbqt,20.88,0,OK,output/ctla_4_lig_2066.pdbqt,2025-09-03 19:06:43,2066,ctla_4_lig_2066,0,-0.3414,0,20.88
ctla_4.pdbqt,lig_2067.pdbqt,-4.096,0,OK,output/ctla_4_lig_2067.pdbqt,2025-09-03 19:06:44,2067,ctla_4_lig_2067,0,-0.894,0,-4.096
ctla_4.pdbqt,lig_2068.pdbqt,-3.735,0,OK,output/ctla_4_lig_2068.pdbqt,2025-09-03 19:06:45,2068,ctla_4_lig_2068,0,1.5639,0,-3.735
ctla_4.pdbqt,lig_2069.pdbqt,-3.802,0,OK,output/ctla_4_lig_2069.pdbqt,2025-09-03 19:06:46,2069,ctla_4_lig_2069,0,2.8682,0,-3.802
